pr,ease,t_ms,seamI_deg,seamO_deg,inner_rMin,inner_rMax,outer_rMin,outer_rMax,03 - Resources_arcFrac,03 - Resources_alphaFrac,00 - Inbox_arc,00 - Inbox_noteArc,01 - Projects_arc,01 - Projects_noteArc,02 - Areas_arc,02 - Areas_noteArc,04 - Daily Notes_arc,04 - Daily Notes_noteArc,05 - Meeting Notes_arc,05 - Meeting Notes_noteArc,06 - Zettelkasten_arc,06 - Zettelkasten_noteArc,07 - Weekly Reviews_arc,07 - Weekly Reviews_noteArc,08 - Archive_arc,08 - Archive_noteArc,09 - Maps of Content_arc,09 - Maps of Content_noteArc,10 - Literature Notes_arc,10 - Literature Notes_noteArc,11 - Clippings_arc,11 - Clippings_noteArc,12 - Journal_arc,12 - Journal_noteArc,13 - Someday Maybe_arc,13 - Someday Maybe_noteArc,14 - Reading List_arc,14 - Reading List_noteArc,15 - Courses_arc,15 - Courses_noteArc,(vault root)_arc,(vault root)_noteArc
0.2060,0.1098,1330.1,13.57,6.17,1105.9,1868.4,2656.7,3936.7,0.101,0.086,3.9,3.4,65.9,62.7,47.7,44.7,64.2,61.1,131.6,128.8,65.9,63.3,32.7,29.8,92.5,88.5,58.6,59.6,11.4,10.7,29.4,30.7,14.8,15.6,3.9,3.1,3.9,2.2,63.3,58.1,3.9,2.4
0.2090,0.1128,1346.6,13.57,6.17,1105.9,1868,2656.7,3936.7,0.105,0.089,3.9,3.4,65.9,62.7,47.7,44.7,64.1,61.1,131.6,128.8,65.9,63.3,32.7,29.8,92.5,88.4,58.5,59.6,11.4,10.7,29.4,30.6,14.8,15.6,3.9,3.1,3.9,2.2,63.3,58.1,3.9,2.4
0.2120,0.1158,1362.8,13.56,6.17,1105.9,1867.6,2656.7,3936.7,0.108,0.092,3.9,3.4,65.9,62.7,47.7,44.7,64.1,61.1,131.6,128.8,65.9,63.3,32.7,29.8,92.4,88.4,58.5,59.5,11.4,10.7,29.3,30.6,14.8,15.6,3.9,3.1,3.9,2.2,63.2,58.1,3.9,2.4
0.2140,0.1178,1379.6,13.56,6.17,1105.9,1867.3,2656.7,3936.7,0.112,0.094,3.9,3.4,65.9,62.7,47.7,44.7,64,61,131.6,128.8,65.9,63.3,32.7,29.8,92.3,88.3,58.5,59.5,11.4,10.7,29.3,30.6,14.7,15.6,3.9,3.1,3.9,2.2,63.2,58,3.9,2.4
0.2170,0.1208,1396.2,13.55,6.17,1105.9,1866.9,2656.7,3936.7,0.115,0.097,3.9,3.4,65.9,62.7,47.7,44.7,64,61,131.6,128.8,65.9,63.3,32.7,29.8,92.3,88.3,58.4,59.5,11.4,10.7,29.3,30.6,14.7,15.6,3.9,3.1,3.9,2.2,63.1,58,3.9,2.4
0.2190,0.1229,1412.9,13.55,6.17,1105.9,1866.5,2656.7,3936.7,0.119,0.1,3.9,3.4,65.9,62.7,47.7,44.7,64,61,131.6,128.8,65.9,63.3,32.7,29.8,92.2,88.2,58.4,59.4,11.4,10.7,29.3,30.5,14.7,15.5,3.9,3.1,3.9,2.2,63.1,57.9,3.9,2.4
0.2220,0.1260,1429.6,13.55,6.17,1105.9,1866.1,2656.7,3936.7,0.123,0.103,3.9,3.4,65.9,62.7,47.7,44.7,63.9,60.9,131.6,128.8,65.9,63.3,32.7,29.8,92.1,88.1,58.3,59.4,11.4,10.7,29.3,30.5,14.7,15.5,3.9,3.1,3.9,2.3,63.1,57.9,3.9,2.4
0.2250,0.1291,1446.3,13.54,6.17,1105.9,1865.8,2656.7,3936.7,0.127,0.106,3.9,3.4,65.9,62.7,47.7,44.7,63.9,60.9,131.6,128.8,65.9,63.3,32.7,29.8,92.1,88.1,58.3,59.3,11.4,10.7,29.2,30.5,14.7,15.5,3.9,3.1,3.9,2.3,63,57.8,3.9,2.4
0.2270,0.1312,1462.8,13.54,6.17,1105.9,1865.4,2656.7,3936.7,0.131,0.109,3.9,3.4,65.9,62.7,47.7,44.7,63.8,60.8,131.6,128.8,65.9,63.3,32.7,29.8,92,88,58.2,59.3,11.4,10.7,29.2,30.4,14.7,15.5,3.9,3.1,3.9,2.3,63,57.8,3.9,2.4
0.2300,0.1344,1480.4,13.54,6.17,1105.9,1865,2656.7,3936.7,0.135,0.112,3.9,3.5,65.9,62.7,47.7,44.7,63.7,60.8,131.6,128.8,65.9,63.3,32.7,29.8,91.9,87.9,58.2,59.2,11.4,10.7,29.2,30.4,14.7,15.5,3.9,3.1,3.9,2.3,62.9,57.7,3.9,2.4
0.2330,0.1376,1496.6,13.55,6.17,1105.9,1864.6,2656.7,3936.7,0.14,0.115,3.9,3.4,65.9,62.7,47.7,44.7,63.7,60.7,131.6,128.8,65.9,63.3,32.7,29.8,91.8,87.9,58.1,59.2,11.4,10.7,29.2,30.4,14.7,15.5,3.9,3.1,3.9,2.3,62.8,57.7,3.9,2.4
0.2350,0.1397,1512.9,13.55,6.17,1105.9,1864.2,2656.7,3936.7,0.144,0.118,3.9,3.4,65.9,62.7,47.7,44.7,63.6,60.7,131.6,128.8,65.9,63.3,32.7,29.8,91.7,87.8,58.1,59.1,11.4,10.7,29.1,30.4,14.7,15.4,3.9,3.1,3.9,2.3,62.8,57.6,3.9,2.4
0.2380,0.1430,1529.6,13.55,6.17,1105.9,1863.8,2656.7,3936.7,0.149,0.121,3.9,3.4,65.9,62.7,47.7,44.7,63.6,60.7,131.6,128.8,65.9,63.3,32.7,29.8,91.7,87.7,58,59.1,11.4,10.7,29.1,30.3,14.6,15.4,3.9,3.1,3.9,2.3,62.7,57.6,3.9,2.4
0.2400,0.1452,1546.4,13.55,6.17,1105.9,1863.4,2656.7,3936.7,0.154,0.124,3.9,3.4,65.9,62.7,47.7,44.7,63.5,60.6,131.6,128.8,65.9,63.3,32.7,29.8,91.6,87.6,58,59,11.4,10.7,29.1,30.3,14.6,15.4,3.9,3.1,3.9,2.3,62.7,57.5,3.9,2.4
0.2430,0.1484,1563.7,13.56,6.17,1105.9,1862.9,2656.7,3936.7,0.159,0.128,3.9,3.4,65.9,62.7,47.7,44.7,63.4,60.6,131.6,128.8,65.9,63.3,32.7,29.8,91.5,87.6,57.9,58.9,11.4,10.7,29,30.3,14.6,15.4,3.9,3.1,3.9,2.3,62.6,57.5,3.9,2.4
0.2460,0.1518,1579.9,13.56,6.17,1105.9,1862.5,2656.7,3936.7,0.164,0.131,3.9,3.4,65.9,62.7,47.7,44.7,63.4,60.5,131.6,128.8,65.9,63.3,32.7,29.8,91.4,87.5,57.8,58.9,11.4,10.7,29,30.2,14.6,15.4,3.9,3.1,3.9,2.3,62.6,57.4,3.9,2.4
0.2480,0.1540,1596.5,13.57,6.17,1105.9,1862.1,2656.7,3936.7,0.169,0.134,3.9,3.4,65.9,62.7,47.7,44.7,63.3,60.5,131.6,128.8,65.9,63.3,32.7,29.8,91.3,87.4,57.8,58.8,11.4,10.7,29,30.2,14.6,15.3,3.9,3.1,3.9,2.3,62.5,57.3,3.9,2.4
0.2510,0.1574,1613.2,13.58,6.17,1105.9,1861.7,2656.7,3936.7,0.174,0.138,3.9,3.4,65.9,62.7,47.7,44.7,63.3,60.4,131.6,128.8,65.9,63.3,32.7,29.8,91.2,87.3,57.7,58.7,11.4,10.7,28.9,30.1,14.6,15.3,3.9,3.1,3.9,2.3,62.4,57.3,3.9,2.4
0.2530,0.1596,1630.2,13.59,6.17,1105.9,1861.3,2656.7,3936.7,0.18,0.141,3.9,3.4,65.9,62.7,47.7,44.7,63.2,60.4,131.6,128.8,65.9,63.3,32.7,29.8,91.1,87.2,57.6,58.7,11.4,10.7,28.9,30.1,14.6,15.3,3.9,3.1,3.9,2.3,62.4,57.2,3.9,2.4
0.2560,0.1631,1646.5,13.6,6.17,1105.9,1860.8,2656.7,3936.7,0.186,0.144,3.9,3.4,65.9,62.7,47.7,44.7,63.1,60,131.6,128.8,65.9,63.3,32.7,29.8,91,87.1,57.6,58.6,11.4,10.7,28.9,30.1,14.5,15.3,3.9,3.1,3.9,2.3,62.3,57.2,3.9,2.4
0.2590,0.1665,1663.2,13.61,6.17,1105.9,1860.4,2656.7,3936.7,0.191,0.148,3.9,3.4,65.9,62.7,47.7,44.7,63,60.3,131.6,128.8,65.9,63.3,32.7,29.8,90.9,87.1,57.5,58.5,11.4,10.7,28.8,29.6,14.5,15.3,3.9,3.1,3.9,2.3,62.2,57.1,3.9,2.4
0.2610,0.1688,1680,13.62,6.17,1105.9,1860,2656.7,3936.7,0.197,0.151,3.9,3.4,65.9,62.7,47.7,44.7,63,60.5,131.6,128.8,65.9,63.3,32.7,29.8,90.8,87,57.4,58.5,11.4,10.7,28.8,29.9,14.5,15.2,3.9,3.1,3.9,2.3,62.2,57,3.9,2.4
0.2640,0.1723,1696.5,13.63,6.17,1105.9,1859.5,2656.7,3936.7,0.203,0.155,3.9,3.4,65.9,62.7,47.7,44.7,62.9,60.4,131.6,128.8,65.9,63.3,32.7,29.8,90.7,86.9,57.4,58.4,11.4,10.7,28.8,29.9,14.5,15.2,3.9,3.1,3.9,2.3,62.1,57,3.9,2.4
0.2660,0.1746,1713.6,13.65,6.17,1105.9,1859.1,2656.7,3936.7,0.209,0.158,3.9,3.4,65.9,62.7,47.7,44.7,62.8,60.4,131.6,128.8,65.9,63.3,32.7,29.8,90.6,86.8,57.3,58.3,11.4,10.7,28.7,29.8,14.5,15.2,3.9,3.1,3.9,2.3,62,56.9,3.9,2.4
0.2690,0.1782,1729.8,13.67,6.17,1105.9,1858.7,2656.7,3936.7,0.216,0.162,3.9,3.4,65.9,62.7,47.7,44.7,62.7,60.3,131.6,128.8,65.9,63.3,32.7,29.8,90.4,86.7,57.2,58.2,11.4,10.7,28.7,29.8,14.4,15.2,3.9,3.1,3.9,2.3,61.9,56.8,3.9,2.4
0.2720,0.1817,1746.6,13.68,6.17,1105.9,1858.2,2656.7,3936.7,0.222,0.165,3.9,3.4,65.9,62.7,47.7,44.7,62.7,60.3,131.6,128.8,65.9,63.3,32.7,29.8,90.3,86.6,57.1,58.2,11.4,10.7,28.7,29.8,14.4,15.1,3.9,3.1,3.9,2.3,61.9,56.7,3.9,2.4
0.2740,0.1841,1763.3,13.7,6.17,1105.9,1857.8,2656.7,3936.7,0.229,0.169,3.9,3.4,65.9,62.7,47.7,44.7,62.6,60.2,131.6,128.8,65.9,63.3,32.7,29.8,90.2,86.5,57,58.1,11.4,10.7,28.6,29.7,14.4,15.1,3.9,3.1,3.9,2.3,61.8,56.7,3.9,2.4
0.2770,0.1877,1779.8,13.72,6.17,1105.9,1857.3,2656.7,3936.7,0.236,0.172,3.9,3.4,65.9,62.7,47.7,44.7,62.5,60.2,131.6,128.8,65.9,63.3,32.7,29.8,90.1,86.4,57,58,11.4,10.7,28.6,29.7,14.4,15.1,3.9,3.1,3.9,2.3,61.7,56.6,3.9,2.5
0.2790,0.1901,1796.6,13.74,6.17,1105.9,1856.9,2656.7,3936.7,0.243,0.176,3.9,3.4,65.9,62.7,47.7,44.7,62.4,60.1,131.6,128.8,65.9,63.3,32.7,29.8,90,86.3,56.9,57.9,11.4,10.7,28.5,29.6,14.4,15,3.9,3.1,3.9,2.3,61.6,56.5,3.9,2.5
0.2820,0.1937,1813.8,13.77,6.17,1105.9,1856.4,2656.7,3936.7,0.25,0.18,3.9,3.4,65.9,62.7,47.7,44.7,62.3,60.1,131.6,128.8,65.9,63.3,32.7,29.8,89.8,86.2,56.8,57.8,11.4,10.7,28.5,29.6,14.3,15,3.9,3.1,3.9,2.3,61.5,56.4,3.9,2.5
0.2850,0.1974,1829.9,13.79,6.17,1105.9,1856,2656.7,3936.7,0.257,0.183,3.9,3.4,65.9,62.7,47.7,44.7,62.2,60,131.6,128.8,65.9,63.3,32.7,29.8,89.7,86.1,56.7,57.7,11.4,10.7,28.5,29.5,14.3,15,3.9,3.1,3.9,2.3,61.4,56.3,3.9,2.5
0.2870,0.1998,1846.7,13.81,6.17,1105.9,1855.5,2656.7,3936.7,0.264,0.187,3.9,3.4,65.9,62.7,47.7,44.7,62.1,60,131.6,128.8,65.9,63.3,32.7,29.8,89.6,86,56.6,57.7,11.4,10.7,28.4,29.5,14.3,15,3.9,3.1,3.9,2.3,61.4,56.3,3.9,2.5
0.2900,0.2035,1863.9,13.84,6.17,1105.9,1855.1,2656.7,3936.7,0.272,0.191,3.8,3.4,65.9,62.7,47.7,44.7,62,59.9,131.6,128.8,65.9,63.3,32.7,29.8,89.4,85.9,56.5,57.4,11.4,10.7,28.4,29.4,14.3,14.9,3.8,3.1,3.8,2.3,61.3,56.2,3.8,2.5
0.2930,0.2072,1880.3,13.81,6.17,1105.9,1854.6,2656.7,3936.7,0.275,0.195,3.8,3.4,65.9,62.7,47.7,44.7,62,59.9,131.6,128.8,65.9,63.3,32.7,29.8,89.4,85.8,56.5,57.6,11.4,10.7,28.3,29.4,14.3,14.9,3.8,3.1,3.8,2.3,61.2,56.1,3.8,2.5
0.2950,0.2097,1896.7,13.79,6.17,1105.9,1854.2,2656.7,3936.7,0.278,0.198,3.8,3.4,65.9,62.7,47.7,44.7,62,59.9,131.6,128.8,65.9,63.3,32.7,29.8,89.3,85.8,56.5,57.5,11.4,10.7,28.3,29.4,14.3,14.9,3.8,3.1,3.8,2.3,61.2,56.1,3.8,2.5
0.2980,0.2135,1913.3,13.78,6.17,1105.9,1853.7,2656.7,3936.7,0.281,0.202,3.8,3.4,65.9,62.7,47.7,44.7,61.9,59.8,131.6,128.8,65.9,63.3,32.7,29.8,89.3,85.7,56.4,57.5,11.4,10.7,28.3,29.4,14.3,14.9,3.8,3.1,3.8,2.3,61.2,56.1,3.8,2.5
0.3000,0.2160,1930,13.76,6.17,1105.9,1853.2,2656.7,3936.7,0.283,0.206,3.8,3.4,65.9,62.7,47.7,44.7,61.9,59.8,131.6,128.8,65.9,63.3,32.7,29.8,89.2,85.7,56.4,57.4,11.4,10.7,28.3,29.3,14.3,14.9,3.8,3.1,3.8,2.3,61.1,56,3.8,2.5
0.3030,0.2198,1946.9,13.74,6.17,1105.9,1852.8,2656.7,3936.7,0.286,0.209,3.8,3.4,65.9,62.7,47.7,44.7,61.9,59.8,131.6,128.8,65.9,63.3,32.7,29.8,89.2,85.6,56.4,57.4,11.4,10.7,28.3,29.3,14.2,14.9,3.8,3.1,3.8,2.3,61.1,56,3.8,2.5
0.3050,0.2223,1963.5,13.73,6.17,1105.9,1852.3,2656.7,3936.7,0.288,0.213,3.8,3.4,65.9,62.7,47.7,44.7,61.8,59.7,131.6,128.8,65.9,63.3,32.7,29.8,89.1,85.6,56.4,57.4,11.4,10.7,28.3,29.3,14.2,14.9,3.8,3.1,3.8,2.3,61.1,56,3.8,2.5
0.3080,0.2262,1980.1,13.71,6.17,1105.9,1851.8,2656.7,3936.7,0.291,0.217,3.8,3.4,65.9,62.7,47.7,44.7,61.8,59.7,131.6,128.8,65.9,63.3,32.7,29.8,89.1,85.6,56.3,57.3,11.4,10.7,28.3,29.3,14.2,14.9,3.8,3.1,3.8,2.3,61,55.9,3.8,2.5
0.3110,0.2300,1996.6,13.69,6.17,1105.9,1851.4,2656.7,3936.7,0.293,0.221,3.8,3.4,65.9,62.7,47.7,44.7,61.8,59.6,131.6,128.8,65.9,63.3,32.7,29.8,89.1,85.5,56.3,57.3,11.4,10.7,28.3,29.3,14.2,14.8,3.8,3.1,3.8,2.3,61,55.9,3.8,2.5
0.3130,0.2326,2013.3,13.67,6.17,1105.9,1850.9,2656.7,3936.7,0.296,0.225,3.8,3.4,65.9,62.7,47.7,44.7,61.7,59.6,131.6,128.8,65.9,63.3,32.7,29.8,89,85.5,56.3,57.3,11.4,10.7,28.2,29.3,14.2,14.8,3.8,3.1,3.8,2.3,61,55.9,3.8,2.5
0.3160,0.2365,2030.2,13.65,6.17,1105.9,1850.4,2656.7,3936.7,0.298,0.228,3.8,3.4,65.9,62.7,47.7,44.7,61.7,59.6,131.6,128.8,65.9,63.3,32.7,29.8,89,85.4,56.3,57.3,11.4,10.7,28.2,29.3,14.2,14.8,3.8,3.1,3.8,2.3,60.9,55.9,3.8,2.5
0.3180,0.2391,2046.8,13.64,6.17,1105.9,1850,2656.7,3936.7,0.3,0.232,3.8,3.4,65.9,62.7,47.7,44.7,61.7,59.5,131.6,128.8,65.9,63.3,32.7,29.8,88.9,85.4,56.2,57.3,11.4,10.7,28.2,29.3,14.2,14.8,3.8,3.1,3.8,2.3,60.9,55.8,3.8,2.5
0.3210,0.2430,2063.8,13.6,6.17,1105.9,1849.5,2656.7,3936.7,0.303,0.236,3.8,3.4,65.9,62.7,47.7,44.7,61.7,59.5,131.6,128.8,65.9,63.3,32.7,29.8,88.9,85.3,56.2,57.2,11.4,10.7,28.2,29.2,14.2,14.8,3.8,3.1,3.8,2.3,60.9,55.8,3.8,2.5
0.3240,0.2469,2080.1,13.58,6.17,1105.9,1849,2656.7,3936.7,0.305,0.24,3.8,3.4,65.9,62.7,47.7,44.7,61.6,59.5,131.6,128.8,65.9,63.3,32.7,29.8,88.9,85.4,56.2,57.2,11.4,10.7,28.2,29.2,14.2,14.8,3.8,3.1,3.8,2.3,60.9,55.8,3.8,2.5
0.3260,0.2495,2096.7,13.56,6.17,1105.9,1848.5,2656.7,3936.7,0.307,0.244,3.8,3.4,65.9,62.7,47.7,44.7,61.6,59.4,131.6,128.8,65.9,63.3,32.7,29.8,88.8,85.4,56.2,57.2,11.4,10.7,28.2,29.2,14.2,14.8,3.8,3.1,3.8,2.3,60.8,55.8,3.8,2.5
0.3290,0.2535,2113.8,13.54,6.17,1105.9,1848,2656.7,3936.7,0.309,0.247,3.8,3.4,65.9,62.7,47.7,44.7,61.6,59.4,131.6,128.8,65.9,63.3,32.7,29.8,88.8,85.3,56.2,57.2,11.4,10.7,28.2,29.2,14.2,14.8,3.8,3.1,3.8,2.3,60.8,55.7,3.8,2.5
0.3310,0.2562,2130.4,13.52,6.17,1105.9,1847.6,2656.7,3936.7,0.312,0.251,3.8,3.4,65.9,62.7,47.7,44.7,61.6,59.4,131.6,128.8,65.9,63.3,32.7,29.8,88.8,85.3,56.1,57.2,11.4,10.7,28.2,29.2,14.2,14.8,3.8,3.1,3.8,2.3,60.8,55.7,3.8,2.5
0.3340,0.2601,2146.8,13.5,6.17,1105.9,1847.1,2656.7,3936.7,0.314,0.255,3.8,3.4,65.9,62.7,47.7,44.7,61.5,59.4,131.6,128.8,65.9,63.3,32.7,29.8,88.7,85.3,56.1,57.1,11.4,10.7,28.2,29.2,14.2,14.8,3.8,3.1,3.8,2.3,60.8,55.7,3.8,2.5
0.3370,0.2642,2163.4,13.48,6.17,1105.9,1846.6,2656.7,3936.7,0.316,0.259,3.8,3.4,65.9,62.7,47.7,44.7,61.5,59.3,131.6,128.8,65.9,63.3,32.7,29.8,88.7,85.2,56.1,57.1,11.4,10.7,28.1,29.2,14.2,14.8,3.8,3.1,3.8,2.3,60.7,55.7,3.8,2.5
0.3390,0.2668,2180.4,13.46,6.17,1105.9,1846.1,2656.7,3936.7,0.318,0.263,3.8,3.4,65.9,62.7,47.7,44.7,61.5,59.3,131.6,128.8,65.9,63.3,32.7,29.8,88.7,85.2,56.1,57.1,11.4,10.7,28.1,29.4,14.2,14.8,3.8,3.1,3.8,2.3,60.7,55.6,3.8,2.5
0.3420,0.2709,2196.9,13.44,6.17,1105.9,1845.6,2656.7,3936.7,0.32,0.267,3.8,3.4,65.9,62.7,47.7,44.7,61.5,59.3,131.6,128.8,65.9,63.3,32.7,29.8,88.6,85.1,56.1,57.1,11.4,10.7,28.1,29.4,14.2,14.7,3.8,3.1,3.8,2.3,60.7,55.6,3.8,2.5
0.3440,0.2736,2213.7,13.4,6.17,1105.9,1845.1,2656.7,3936.7,0.322,0.271,3.8,3.4,65.9,62.7,47.7,44.7,61.4,59.2,131.6,128.8,65.9,63.3,32.7,29.8,88.6,85.1,56.1,57.1,11.4,10.7,28.1,29.4,14.1,14.7,3.8,3.1,3.8,2.3,60.7,55.6,3.8,2.5
0.3470,0.2777,2230.5,13.38,6.17,1105.9,1844.6,2656.7,3936.7,0.324,0.274,3.8,3.4,65.9,62.7,47.7,44.7,61.4,59.2,131.6,128.8,65.9,63.3,32.7,29.8,88.6,85.1,56,57.1,11.4,10.7,28.1,29.4,14.1,14.7,3.8,3.1,3.8,2.3,60.6,55.6,3.8,2.5
0.3500,0.2817,2246.9,13.36,6.17,1105.9,1844.1,2656.7,3936.7,0.326,0.278,3.8,3.4,65.9,62.7,47.7,44.7,61.4,58.6,131.6,128.8,65.9,63.3,32.7,29.8,88.5,85,56,57,11.4,10.7,28.1,29.4,14.1,14.7,3.8,3.1,3.8,2.3,60.6,55.5,3.8,2.5
0.3520,0.2845,2263.9,13.34,6.17,1105.9,1843.6,2656.7,3936.7,0.33,0.282,3.8,3.4,65.9,62.7,47.7,44.7,61.4,58.9,131.6,128.8,65.9,63.3,32.7,29.8,88.5,85,56,57,11.4,10.7,28.1,29.4,14.1,14.7,3.8,3.1,3.8,2.3,60.6,55.5,3.8,2.5
0.3550,0.2886,2280.4,13.32,6.17,1105.9,1843.1,2656.7,3936.7,0.334,0.286,3.8,3.4,65.9,62.7,47.7,44.7,61.3,59,131.6,128.8,65.9,63.3,32.7,29.8,88.4,84.9,55.9,56.9,11.4,10.7,28.1,29.4,14.1,14.7,3.8,3.1,3.8,2.3,60.5,55.5,3.8,2.5
0.3580,0.2927,2297.1,13.31,6.17,1105.9,1842.6,2656.7,3936.7,0.338,0.29,3.8,3.4,65.9,62.7,47.7,44.7,61.3,59,131.6,128.8,65.9,63.3,32.7,29.8,88.3,84.8,55.9,56.9,11.4,10.7,28,29.3,14.1,14.3,3.8,3.1,3.8,2.3,60.5,55.4,3.8,2.5
0.3600,0.2955,2313.6,13.29,6.17,1105.9,1842.2,2656.7,3936.7,0.342,0.294,3.8,3.4,65.9,62.7,47.7,44.7,61.2,58.9,131.6,128.8,65.9,63.3,32.7,29.8,88.3,84.7,55.8,56.9,11.4,10.7,28,29.3,14.1,14.6,3.8,3.1,3.8,2.3,60.4,55.4,3.8,2.5
0.3630,0.2996,2330.6,13.27,6.17,1105.9,1841.7,2656.7,3936.7,0.346,0.298,3.8,3.4,65.9,62.7,47.7,44.7,61.2,58.9,131.6,128.8,65.9,63.3,32.7,29.8,88.2,84.6,55.8,56.8,11.4,10.7,28,29.3,14.1,14.6,3.8,3.1,3.8,2.3,60.4,55.3,3.8,2.5
0.3650,0.3024,2347,13.24,6.17,1105.9,1841.2,2656.7,3936.7,0.35,0.301,3.8,3.4,65.9,62.7,47.7,44.7,61.1,58.8,131.6,128.8,65.9,63.3,32.7,29.8,88.1,84.6,55.8,56.8,11.4,10.7,28,29.3,14.1,14.6,3.8,3.1,3.8,2.3,60.3,55.3,3.8,2.5
0.3680,0.3066,2363.8,13.22,6.17,1105.9,1840.7,2656.7,3936.7,0.354,0.305,3.8,3.4,65.9,62.7,47.7,44.7,61.1,58.8,131.6,128.8,65.9,63.3,32.7,29.8,88,84.5,55.7,56.7,11.4,10.7,27.9,29.3,14.1,14.6,3.8,3.1,3.8,2.3,60.3,55.2,3.8,2.5
0.3710,0.3108,2380.4,13.21,6.17,1105.9,1840.2,2656.7,3936.7,0.359,0.309,3.8,3.4,65.9,62.7,47.7,44.7,61,58.7,131.6,128.8,65.9,63.3,32.7,29.8,88,84.4,55.7,56.7,11.4,10.7,27.9,29.2,14,14.6,3.8,3.1,3.8,2.3,60.2,55.2,3.8,2.5
0.3730,0.3136,2396.9,13.19,6.17,1105.9,1839.7,2656.7,3936.7,0.363,0.313,3.8,3.4,65.9,62.7,47.7,44.7,61,58.7,131.6,128.8,65.9,63.3,32.7,29.8,87.9,84.3,55.6,56.6,11.4,10.7,27.9,29.2,14,14.6,3.8,3.1,3.8,2.3,60.2,55.1,3.8,2.5
0.3760,0.3178,2414.6,13.18,6.17,1105.9,1839.2,2656.7,3936.7,0.367,0.317,3.8,3.4,65.9,62.7,47.7,44.7,60.9,58.6,131.6,128.8,65.9,63.3,32.7,29.8,87.8,84.2,55.6,56.6,11.4,10.7,27.9,29.2,14,14.6,3.8,3.1,3.8,2.3,60.1,55.1,3.8,2.5
0.3790,0.3220,2430.5,13.16,6.17,1105.9,1838.6,2656.7,3936.7,0.372,0.321,3.8,3.4,65.9,62.7,47.7,44.7,60.9,58.5,131.6,128.8,65.9,63.3,32.7,29.8,87.7,84.2,55.5,56.5,11.4,10.7,27.8,29.2,14,14.6,3.8,3.1,3.8,2.3,60.1,55,3.8,2.5
0.3810,0.3249,2447.4,13.15,6.17,1105.9,1838.1,2656.7,3936.7,0.376,0.325,3.8,3.4,65.9,62.7,47.7,44.7,60.8,58.5,131.6,128.8,65.9,63.3,32.7,29.8,87.7,84.1,55.5,56.5,11.4,10.7,27.8,29.1,14,14.6,3.8,3.1,3.8,2.3,60,55,3.8,2.5
0.3840,0.3291,2463.7,13.12,6.17,1105.9,1837.6,2656.7,3936.7,0.381,0.328,3.8,3.4,65.9,62.7,47.7,44.7,60.7,58.4,131.6,128.8,65.9,63.3,32.7,29.8,87.6,84,55.4,56.4,11.4,10.7,27.8,29.1,14,14.5,3.8,3.1,3.8,2.3,60,54.9,3.8,2.5
0.3860,0.3320,2480.6,13.11,6.17,1105.9,1837.1,2656.7,3936.7,0.386,0.332,3.8,3.4,65.9,62.7,47.7,44.7,60.7,58.4,131.6,128.8,65.9,63.3,32.7,29.8,87.5,83.9,55.4,56.4,11.4,10.7,27.8,29.1,14,14.5,3.8,3.1,3.8,2.3,59.9,54.9,3.8,2.5
0.3890,0.3362,2497.2,13.1,6.17,1105.9,1836.6,2656.7,3936.7,0.39,0.336,3.7,3.4,65.9,62.7,47.7,44.7,60.6,58.3,131.6,128.8,65.9,63.3,32.7,29.8,87.4,83.8,55.3,56.3,11.4,10.7,27.7,29,14,14.5,3.7,3.1,3.7,2.3,59.8,54.8,3.7,2.5
0.3910,0.3391,2513.9,13.09,6.17,1105.9,1836.1,2656.7,3936.7,0.395,0.34,3.7,3.4,65.9,62.7,47.7,44.7,60.6,58.3,131.6,128.8,65.9,63.3,32.7,29.8,87.3,83.8,55.3,56.3,11.4,10.7,27.7,29,13.9,14.5,3.7,3.1,3.7,2.3,59.8,54.8,3.7,2.5
0.3940,0.3434,2530.7,13.08,6.17,1105.9,1835.6,2656.7,3936.7,0.4,0.344,3.7,3.4,65.9,62.7,47.7,44.7,60.5,58.2,131.6,128.8,65.9,63.3,32.7,29.8,87.3,83.7,55.2,56.2,11.4,10.7,27.7,29,13.9,14.5,3.7,3.1,3.7,2.3,59.7,54.7,3.7,2.5
0.3970,0.3477,2547.3,13.08,6.17,1105.9,1835.1,2656.7,3936.7,0.405,0.347,3.7,3.4,65.9,62.7,47.7,44.7,60.5,58.2,131.6,128.8,65.9,63.3,32.7,29.8,87.2,83.6,55.1,56.1,11.4,10.7,27.7,29,13.9,14.5,3.7,3.1,3.7,2.3,59.7,54.7,3.7,2.5
0.3990,0.3506,2564.3,13.07,6.17,1105.9,1834.6,2656.7,3936.7,0.41,0.351,3.7,3.4,65.9,62.7,47.7,44.7,60.4,58.1,131.6,128.8,65.9,63.3,32.7,29.8,87.1,83.5,55.1,56.1,11.4,10.7,27.6,28.9,13.9,14.4,3.7,3.1,3.7,2.3,59.6,54.6,3.7,2.5
0.4020,0.3549,2580.7,13.07,6.17,1105.9,1834.1,2656.7,3936.7,0.415,0.355,3.7,3.4,65.9,62.7,47.7,44.7,60.3,58,131.6,128.8,65.9,63.3,32.7,29.8,87,83.4,55,56,11.4,10.7,27.6,28.9,13.9,14.4,3.7,3.1,3.7,2.3,59.6,54.6,3.7,2.5
