pr,ease,t_ms,seamI_deg,seamO_deg,inner_rMin,inner_rMax,outer_rMin,outer_rMax,03 - Resources_arcFrac,03 - Resources_alphaFrac,00 - Inbox_arc,00 - Inbox_noteArc,01 - Projects_arc,01 - Projects_noteArc,02 - Areas_arc,02 - Areas_noteArc,04 - Daily Notes_arc,04 - Daily Notes_noteArc,05 - Meeting Notes_arc,05 - Meeting Notes_noteArc,06 - Zettelkasten_arc,06 - Zettelkasten_noteArc,07 - Weekly Reviews_arc,07 - Weekly Reviews_noteArc,08 - Archive_arc,08 - Archive_noteArc,09 - Maps of Content_arc,09 - Maps of Content_noteArc,10 - Literature Notes_arc,10 - Literature Notes_noteArc,11 - Clippings_arc,11 - Clippings_noteArc,12 - Journal_arc,12 - Journal_noteArc,13 - Someday Maybe_arc,13 - Someday Maybe_noteArc,14 - Reading List_arc,14 - Reading List_noteArc,15 - Courses_arc,15 - Courses_noteArc,(vault root)_arc,(vault root)_noteArc
0.1980,0.1021,1269.6,11.15,6.17,1105.9,1764.8,2656.7,3936.7,0.94,0.923,3.4,3,65.9,62.7,47.7,44.7,54.1,51.7,131.6,128.8,65.9,63.3,32.7,29.8,78,74.4,49.4,50.3,11.4,10.7,24.8,25.8,12.4,13,3.4,3.1,3.4,2.2,53.4,47.8,3.4,2.6
0.2000,0.1040,1286.3,11.15,6.17,1105.9,1765.1,2656.7,3936.7,0.938,0.92,3.4,3,65.9,62.7,47.7,44.7,54.2,51.7,131.6,128.8,65.9,63.3,32.7,29.8,78.1,74.4,49.4,50.3,11.4,10.7,24.8,25.8,12.5,13,3.4,3.1,3.4,2.2,53.5,47.8,3.4,2.6
0.2030,0.1069,1303.3,11.18,6.17,1105.9,1765.3,2656.7,3936.7,0.936,0.917,3.4,3,65.9,62.7,47.7,44.7,54.2,51.8,131.6,128.8,65.9,63.3,32.7,29.8,78.1,74.5,49.4,50.3,11.4,10.7,24.8,25.8,12.5,13,3.4,3.1,3.4,2.2,53.5,47.8,3.4,2.6
0.2050,0.1088,1319.9,11.2,6.17,1105.9,1765.6,2656.7,3936.7,0.933,0.915,3.4,3,65.9,62.7,47.7,44.7,54.2,51.8,131.6,128.8,65.9,63.3,32.7,29.8,78.1,74.5,49.4,50.4,11.4,10.7,24.8,25.8,12.5,13,3.4,3.1,3.4,2.2,53.5,47.8,3.4,2.6
0.2080,0.1118,1336.5,11.2,6.17,1105.9,1765.9,2656.7,3936.7,0.931,0.912,3.4,3,65.9,62.7,47.7,44.7,54.2,51.8,131.6,128.8,65.9,63.3,32.7,29.8,78.2,74.6,49.4,50.4,11.4,10.7,24.8,25.8,12.5,13,3.4,3.1,3.4,2.2,53.5,47.9,3.4,2.6
0.2110,0.1148,1353.2,11.22,6.17,1105.9,1766.2,2656.7,3936.7,0.929,0.909,3.4,3,65.9,62.7,47.7,44.7,54.3,51.9,131.6,128.8,65.9,63.3,32.7,29.8,78.2,74.6,49.5,50.4,11.4,10.7,24.8,25.8,12.5,13,3.4,3.1,3.4,2.2,53.6,47.9,3.4,2.6
0.2130,0.1168,1370.3,11.22,6.17,1105.9,1766.5,2656.7,3936.7,0.927,0.907,3.4,3,65.9,62.7,47.7,44.7,54.3,51.9,131.6,128.8,65.9,63.3,32.7,29.8,78.3,74.6,49.5,50.4,11.4,10.7,24.8,25.8,12.5,13,3.4,3.1,3.4,2.2,53.6,47.9,3.4,2.6
0.2160,0.1198,1386.7,11.24,6.17,1105.9,1766.7,2656.7,3936.7,0.925,0.904,3.4,3,65.9,62.7,47.7,44.7,54.3,51.9,131.6,128.8,65.9,63.3,32.7,29.8,78.3,74.7,49.5,50.4,11.4,10.7,24.8,25.8,12.5,13,3.4,3.1,3.4,2.2,53.6,47.9,3.4,2.6
0.2180,0.1219,1403.3,11.24,6.17,1105.9,1767,2656.7,3936.7,0.922,0.901,3.4,3,65.9,62.7,47.7,44.7,54.3,51.9,131.6,128.8,65.9,63.3,32.7,29.8,78.3,74.7,49.5,50.4,11.4,10.7,24.8,25.9,12.5,13,3.4,3.1,3.4,2.2,53.6,48,3.4,2.6
0.2210,0.1249,1419.9,11.26,6.17,1105.9,1767.3,2656.7,3936.7,0.92,0.898,3.4,3,65.9,62.7,47.7,44.7,54.4,52,131.6,128.8,65.9,63.3,32.7,29.8,78.4,74.8,49.6,50.5,11.4,10.7,24.9,25.9,12.5,13,3.4,3.1,3.4,2.2,53.7,48,3.4,2.6
0.2240,0.1280,1436.6,11.29,6.17,1105.9,1767.6,2656.7,3936.7,0.918,0.895,3.4,3,65.9,62.7,47.7,44.7,54.4,52,131.6,128.8,65.9,63.3,32.7,29.8,78.4,74.8,49.6,50.5,11.4,10.7,24.9,25.9,12.5,13,3.4,3.1,3.4,2.2,53.7,48,3.4,2.6
0.2260,0.1301,1453.1,11.29,6.17,1105.9,1767.9,2656.7,3936.7,0.915,0.892,3.4,3,65.9,62.7,47.7,44.7,54.4,52.1,131.6,128.8,65.9,63.3,32.7,29.8,78.5,74.8,49.6,50.5,11.4,10.7,24.9,25.9,12.5,13,3.4,3.1,3.4,2.2,53.7,48,3.4,2.6
0.2290,0.1333,1470,11.31,6.17,1105.9,1768.2,2656.7,3936.7,0.913,0.889,3.4,3,65.9,62.7,47.7,44.7,54.4,52.1,131.6,128.8,65.9,63.3,32.7,29.8,78.5,74.9,49.6,50.6,11.4,10.7,24.9,25.9,12.5,13,3.4,3.1,3.4,2.2,53.7,48.1,3.4,2.6
0.2310,0.1354,1486.8,11.31,6.17,1105.9,1768.5,2656.7,3936.7,0.911,0.886,3.4,3,65.9,62.7,47.7,44.7,54.5,52.1,131.6,128.8,65.9,63.3,32.7,29.8,78.5,74.9,49.7,50.6,11.4,10.7,24.9,25.9,12.5,13,3.4,3.1,3.4,2.2,53.8,48.1,3.4,2.6
0.2340,0.1386,1503.3,11.33,6.17,1105.9,1768.8,2656.7,3936.7,0.908,0.883,3.4,3,65.9,62.7,47.7,44.7,54.5,52.2,131.6,128.8,65.9,63.3,32.7,29.8,78.6,75,49.7,50.6,11.4,10.7,24.9,25.9,12.5,13,3.4,3.1,3.4,2.2,53.8,48.1,3.4,2.6
0.2370,0.1419,1520,11.35,6.17,1105.9,1769.1,2656.7,3936.7,0.906,0.88,3.4,3,65.9,62.7,47.7,44.7,54.5,52.2,131.6,128.8,65.9,63.3,32.7,29.8,78.6,75,49.7,50.7,11.4,10.7,24.9,25.9,12.5,13.1,3.4,3.1,3.4,2.2,53.8,48.1,3.4,2.6
0.2390,0.1441,1536.6,11.35,6.17,1105.9,1769.5,2656.7,3936.7,0.903,0.877,3.4,3,65.9,62.7,47.7,44.7,54.6,52.2,131.6,128.8,65.9,63.3,32.7,29.8,78.7,75.1,49.8,50.7,11.4,10.7,25,26,12.5,13.1,3.4,3.1,3.4,2.2,53.9,48.2,3.4,2.6
0.2420,0.1473,1553.3,11.37,6.17,1105.9,1769.8,2656.7,3936.7,0.901,0.873,3.4,3,65.9,62.7,47.7,44.7,54.6,52.3,131.6,128.8,65.9,63.3,32.7,29.8,78.7,75.1,49.8,50.7,11.4,10.7,25,26,12.6,13.1,3.4,3.1,3.4,2.2,53.9,48.2,3.4,2.6
0.2440,0.1496,1570,11.37,6.17,1105.9,1770.1,2656.7,3936.7,0.898,0.87,3.4,3,65.9,62.7,47.7,44.7,54.6,52.3,131.6,128.8,65.9,63.3,32.7,29.8,78.8,75.2,49.8,50.7,11.4,10.7,25,26,12.6,13.1,3.4,3.1,3.4,2.2,53.9,48.2,3.4,2.6
0.2470,0.1529,1586.8,11.4,6.17,1105.9,1770.4,2656.7,3936.7,0.895,0.867,3.4,3,65.9,62.7,47.7,44.7,54.7,52.3,131.6,128.8,65.9,63.3,32.7,29.8,78.8,75.2,49.8,50.8,11.4,10.7,25,26,12.6,13.1,3.4,3.1,3.4,2.2,54,48.2,3.4,2.6
0.2500,0.1563,1603.4,11.42,6.17,1105.9,1770.7,2656.7,3936.7,0.893,0.864,3.4,3,65.9,62.7,47.7,44.7,54.7,52.4,131.6,128.8,65.9,63.3,32.7,29.8,78.8,75.3,49.9,50.8,11.4,10.7,25,26,12.6,13.1,3.4,3.1,3.4,2.2,54,48.3,3.4,2.6
0.2520,0.1585,1620.2,11.42,6.17,1105.9,1771.1,2656.7,3936.7,0.89,0.86,3.4,3,65.9,62.7,47.7,44.7,54.7,52.4,131.6,128.8,65.9,63.3,32.7,29.8,78.9,75.3,49.9,50.8,11.4,10.7,25,26,12.6,13.1,3.4,3.1,3.4,2.2,54,48.3,3.4,2.6
0.2550,0.1619,1636.7,11.44,6.17,1105.9,1771.4,2656.7,3936.7,0.887,0.857,3.4,3,65.9,62.7,47.7,44.7,54.7,52.5,131.6,128.8,65.9,63.3,32.7,29.8,78.9,75.4,49.9,50.9,11.4,10.7,25,26,12.6,13.1,3.4,3.1,3.4,2.2,54,48.3,3.4,2.6
0.2580,0.1653,1653.4,11.46,6.17,1105.9,1771.7,2656.7,3936.7,0.885,0.854,3.4,3,65.9,62.7,47.7,44.7,54.8,52.5,131.6,128.8,65.9,63.3,32.7,29.8,79,75.4,50,50.9,11.4,10.7,25.1,26.1,12.6,13.1,3.4,3.1,3.4,2.2,54.1,48.3,3.4,2.6
0.2600,0.1676,1670.1,11.46,6.17,1105.9,1772.1,2656.7,3936.7,0.882,0.85,3.4,3,65.9,62.7,47.7,44.7,54.8,52.5,131.6,128.8,65.9,63.3,32.7,29.8,79,75.5,50,50.9,11.4,10.7,25.1,26.1,12.6,13.1,3.4,3.1,3.4,2.2,54.1,48.4,3.4,2.6
0.2630,0.1711,1686.7,11.48,6.17,1105.9,1772.4,2656.7,3936.7,0.879,0.847,3.4,3,65.9,62.7,47.7,44.7,54.8,52.6,131.6,128.8,65.9,63.3,32.7,29.8,79.1,75.5,50,51,11.4,10.7,25.1,26.1,12.6,13.1,3.4,3.1,3.4,2.2,54.1,48.4,3.4,2.6
0.2650,0.1735,1703.5,11.51,6.17,1105.9,1772.7,2656.7,3936.7,0.876,0.843,3.4,3,65.9,62.7,47.7,44.7,54.9,52.6,131.6,128.8,65.9,63.3,32.7,29.8,79.1,75.6,50,51,11.4,10.7,25.1,26.1,12.6,13.1,3.4,3.1,3.4,2.2,54.2,48.4,3.4,2.6
0.2680,0.1770,1720.3,11.51,6.17,1105.9,1773.1,2656.7,3936.7,0.874,0.84,3.4,3,65.9,62.7,47.7,44.7,54.9,52.7,131.6,128.8,65.9,63.3,32.7,29.8,79.2,75.4,50.1,51,11.4,10.7,25.1,26.1,12.6,13.2,3.4,3.1,3.4,2.2,54.2,48.5,3.4,2.6
0.2710,0.1805,1736.8,11.53,6.17,1105.9,1773.4,2656.7,3936.7,0.871,0.836,3.4,3,65.9,62.7,47.7,44.7,54.9,52.7,131.6,128.8,65.9,63.3,32.7,29.8,79.2,75.6,50.1,51.1,11.4,10.7,25.1,26.1,12.6,13.2,3.4,3.1,3.4,2.2,54.2,48.5,3.4,2.6
0.2730,0.1829,1753.6,11.55,6.17,1105.9,1773.8,2656.7,3936.7,0.868,0.833,3.4,3,65.9,62.7,47.7,44.7,55,52.8,131.6,128.8,65.9,63.3,32.7,29.8,79.3,75.7,50.1,51.1,11.4,10.7,25.1,26.1,12.6,13.2,3.4,3.1,3.4,2.2,54.3,48.5,3.4,2.6
0.2760,0.1865,1770.4,11.57,6.17,1105.9,1774.1,2656.7,3936.7,0.865,0.829,3.4,3,65.9,62.7,47.7,44.7,55,52.8,131.6,128.8,65.9,63.3,32.7,29.8,79.3,75.8,50.2,51.1,11.4,10.7,25.2,26.2,12.7,13.2,3.4,3.1,3.4,2.2,54.3,48.6,3.4,2.6
0.2780,0.1889,1786.9,11.57,6.17,1105.9,1774.5,2656.7,3936.7,0.862,0.825,3.4,3,65.9,62.7,47.7,44.7,55.1,52.3,131.6,128.8,65.9,63.3,32.7,29.8,79.4,75.8,50.2,51.2,11.4,10.7,25.2,26.2,12.7,13.2,3.4,3.1,3.4,2.2,54.3,48.6,3.4,2.6
0.2810,0.1925,1803.6,11.59,6.17,1105.9,1774.8,2656.7,3936.7,0.859,0.822,3.4,3,65.9,62.7,47.7,44.7,55.1,52.6,131.6,128.8,65.9,63.3,32.7,29.8,79.4,75.9,50.2,51.2,11.4,10.7,25.2,26.2,12.7,13.2,3.4,3.1,3.4,2.2,54.4,48.6,3.4,2.6
0.2840,0.1962,1820.3,11.62,6.17,1105.9,1775.2,2656.7,3936.7,0.856,0.818,3.4,3,65.9,62.7,47.7,44.7,55.1,52.9,131.6,128.8,65.9,63.3,32.7,29.8,79.5,76,50.3,51.2,11.4,10.7,25.2,26.2,12.7,13.2,3.4,3.1,3.4,2.2,54.4,48.6,3.4,2.6
0.2860,0.1986,1836.8,11.62,6.17,1105.9,1775.6,2656.7,3936.7,0.853,0.814,3.4,3,65.9,62.7,47.7,44.7,55.2,53,131.6,128.8,65.9,63.3,32.7,29.8,79.5,76,50.3,51.3,11.4,10.7,25.2,26.2,12.7,13.2,3.4,3.1,3.4,2.2,54.4,48.7,3.4,2.6
0.2890,0.2023,1853.5,11.64,6.17,1105.9,1775.9,2656.7,3936.7,0.85,0.811,3.4,3,65.9,62.7,47.7,44.7,55.2,53,131.6,128.8,65.9,63.3,32.7,29.8,79.6,76.1,50.3,51.3,11.4,10.7,25.2,26.2,12.7,13.2,3.4,3.1,3.4,2.2,54.5,48.7,3.4,2.6
0.2910,0.2048,1870.2,11.66,6.17,1105.9,1776.3,2656.7,3936.7,0.847,0.807,3.4,3,65.9,62.7,47.7,44.7,55.2,53.1,131.6,128.8,65.9,63.3,32.7,29.8,79.6,76.1,50.4,51.3,11.4,10.7,25.3,26.3,12.7,13.2,3.4,3.1,3.4,2.2,54.5,48.7,3.4,2.6
0.2940,0.2085,1887.1,11.68,6.17,1105.9,1776.7,2656.7,3936.7,0.844,0.803,3.4,3,65.9,62.7,47.7,44.7,55.3,53.1,131.6,128.8,65.9,63.3,32.7,29.8,79.7,76.2,50.4,50.8,11.4,10.7,25.3,26.3,12.7,13.2,3.4,3.1,3.4,2.2,54.6,48.8,3.4,2.6
0.2970,0.2122,1904,11.68,6.17,1105.9,1777,2656.7,3936.7,0.841,0.8,3.4,3,65.9,62.7,47.7,44.7,55.3,53.2,131.6,128.8,65.9,63.3,32.7,29.8,79.7,76.2,50.4,50.8,11.4,10.7,25.3,26.3,12.7,13.3,3.4,3.1,3.4,2.2,54.6,48.8,3.4,2.6
0.2990,0.2147,1920.4,11.7,6.17,1105.9,1777.4,2656.7,3936.7,0.838,0.796,3.4,3,65.9,62.7,47.7,44.7,55.3,53.2,131.6,128.8,65.9,63.3,32.7,29.8,79.8,76.3,50.5,51.1,11.4,10.7,25.3,26.3,12.7,13.3,3.4,3.2,3.4,2.2,54.6,48.8,3.4,2.6
0.3020,0.2185,1937.2,11.73,6.17,1105.9,1777.8,2656.7,3936.7,0.835,0.792,3.4,3,65.9,62.7,47.7,44.7,55.4,53.3,131.6,128.8,65.9,63.3,32.7,29.8,79.8,76.4,50.5,51.2,11.4,10.7,25.3,26.3,12.7,13.3,3.4,3.2,3.4,2.2,54.7,48.9,3.4,2.6
0.3040,0.2211,1953.7,11.75,6.17,1105.9,1778.2,2656.7,3936.7,0.831,0.788,3.4,3,65.9,62.7,47.7,44.7,55.4,53.3,131.6,128.8,65.9,63.3,32.7,29.8,79.9,76.4,50.5,51.3,11.4,10.7,25.3,26.3,12.7,13.3,3.4,3.1,3.4,2.2,54.7,48.9,3.4,2.6
0.3070,0.2249,1970.5,11.75,6.17,1105.9,1778.5,2656.7,3936.7,0.828,0.784,3.4,3,65.9,62.7,47.7,44.7,55.4,53.3,131.6,128.8,65.9,63.3,32.7,29.8,79.9,76.5,50.6,51.4,11.4,10.7,25.4,26.4,12.8,13.3,3.4,3.1,3.4,2.2,54.7,48.9,3.4,2.6
0.3100,0.2287,1987.1,11.77,6.17,1105.9,1778.9,2656.7,3936.7,0.825,0.781,3.5,3,65.9,62.7,47.7,44.7,55.5,53.4,131.6,128.8,65.9,63.3,32.7,29.8,80,76.5,50.6,51.5,11.4,10.7,25.4,26.4,12.8,13.3,3.5,3.1,3.5,2.2,54.8,49,3.5,2.6
0.3120,0.2313,2003.8,11.79,6.17,1105.9,1779.3,2656.7,3936.7,0.822,0.777,3.5,3,65.9,62.7,47.7,44.7,55.5,53.4,131.6,128.8,65.9,63.3,32.7,29.8,80.1,76.6,50.6,51.5,11.4,10.7,25.4,26.4,12.8,13.3,3.5,3.1,3.5,2.2,54.8,49,3.5,2.6
0.3150,0.2352,2020.6,11.81,6.17,1105.9,1779.7,2656.7,3936.7,0.819,0.773,3.5,3,65.9,62.7,47.7,44.7,55.6,53.5,131.6,128.8,65.9,63.3,32.7,29.8,80.1,76.6,50.7,51.6,11.4,10.7,25.4,26.4,12.8,13.3,3.5,3.1,3.5,2.2,54.8,49,3.5,2.6
0.3180,0.2391,2037,11.84,6.17,1105.9,1780.1,2656.7,3936.7,0.816,0.769,3.5,3,65.9,62.7,47.7,44.7,55.6,53.5,131.6,128.8,65.9,63.3,32.7,29.8,80.2,76.7,50.7,51.6,11.4,10.7,25.4,26.4,12.8,13.3,3.5,3.1,3.5,2.2,54.9,49.1,3.5,2.6
0.3200,0.2417,2053.8,11.84,6.17,1105.9,1780.5,2656.7,3936.7,0.813,0.765,3.5,3,65.9,62.7,47.7,44.7,55.6,53.6,131.6,128.8,65.9,63.3,32.7,29.8,80.2,76.8,50.7,51.7,11.4,10.7,25.4,26.4,12.8,13.3,3.5,3.1,3.5,2.2,54.9,49.1,3.5,2.6
0.3230,0.2456,2070.8,11.86,6.17,1105.9,1780.9,2656.7,3936.7,0.809,0.762,3.5,3,65.9,62.7,47.7,44.7,55.7,53.6,131.6,128.8,65.9,63.3,32.7,29.8,80.3,76.8,50.8,51.7,11.4,10.7,25.5,26.5,12.8,13.3,3.5,3.1,3.5,2.2,55,49.1,3.5,2.6
0.3250,0.2482,2087.1,11.88,6.17,1105.9,1781.3,2656.7,3936.7,0.806,0.758,3.5,3,65.9,62.7,47.7,44.7,55.7,53.7,131.6,128.8,65.9,63.3,32.7,29.8,80.3,76.9,50.8,51.8,11.4,10.7,25.5,26.5,12.8,13.4,3.5,3.1,3.5,2.2,55,49.2,3.5,2.6
0.3280,0.2522,2104,11.9,6.17,1105.9,1781.7,2656.7,3936.7,0.803,0.754,3.5,3,65.9,62.7,47.7,44.7,55.8,53.7,131.6,128.8,65.9,63.3,32.7,29.8,80.4,76.9,50.8,51.8,11.4,10.7,25.5,26.5,12.8,13.4,3.5,3.1,3.5,2.2,55,49.2,3.5,2.6
0.3310,0.2562,2120.4,11.92,6.17,1105.9,1782.1,2656.7,3936.7,0.8,0.75,3.5,3,65.9,62.7,47.7,44.7,55.8,53.8,131.6,128.8,65.9,63.3,32.7,29.8,80.4,77,50.9,51.8,11.4,10.7,25.5,26.5,12.8,13.4,3.5,3.1,3.5,2.2,55.1,49.2,3.5,2.6
0.3330,0.2588,2137.3,11.92,6.17,1105.9,1782.5,2656.7,3936.7,0.797,0.746,3.5,3,65.9,62.7,47.7,44.7,55.8,53.8,131.6,128.8,65.9,63.3,32.7,29.8,80.5,77.1,50.9,51.9,11.4,10.7,25.5,26.5,12.8,13.4,3.5,3.1,3.5,2.2,55.1,49.3,3.5,2.6
0.3360,0.2628,2154,11.95,6.17,1105.9,1782.9,2656.7,3936.7,0.795,0.742,3.5,3,65.9,62.7,47.7,44.7,55.8,53.9,131.6,128.8,65.9,63.3,32.7,29.8,80.5,77.1,50.9,51.9,11.4,10.7,25.5,26.5,12.8,13.4,3.5,3.1,3.5,2.2,55.1,49.3,3.5,2.6
0.3380,0.2655,2170.5,11.97,6.17,1105.9,1783.3,2656.7,3936.7,0.793,0.738,3.5,3,65.9,62.7,47.7,44.7,55.9,53.9,131.6,128.8,65.9,63.3,32.7,29.8,80.5,77.1,50.9,51.9,11.4,10.7,25.5,26.5,12.9,13.4,3.5,3.1,3.5,2.2,55.2,49.3,3.5,2.6
0.3410,0.2695,2187.4,11.99,6.17,1105.9,1783.7,2656.7,3936.7,0.792,0.735,3.5,3,65.9,62.7,47.7,44.7,55.9,53.9,131.6,128.8,65.9,63.3,32.7,29.8,80.6,77.2,51,51.9,11.4,10.7,25.6,26.5,12.9,13.4,3.5,3.1,3.5,2.2,55.2,49.3,3.5,2.6
0.3440,0.2736,2204.1,12.01,6.17,1105.9,1784.1,2656.7,3936.7,0.79,0.731,3.5,3,65.9,62.7,47.7,44.7,55.9,53.9,131.6,128.8,65.9,63.3,32.7,29.8,80.6,77.2,51,51.9,11.4,10.7,25.6,26.6,12.9,13.4,3.5,3.1,3.5,2.2,55.2,49.3,3.5,2.6
0.3460,0.2763,2220.6,12.03,6.17,1105.9,1784.5,2656.7,3936.7,0.788,0.727,3.5,3,65.9,62.7,47.7,44.7,55.9,53.9,131.6,128.8,65.9,63.3,32.7,29.8,80.6,77.2,51,51.9,11.4,10.7,25.6,26.6,12.9,13.4,3.5,3.1,3.5,2.2,55.2,49.3,3.5,2.6
0.3490,0.2804,2237.3,12.03,6.17,1105.9,1784.9,2656.7,3936.7,0.787,0.723,3.5,3,65.9,62.7,47.7,44.7,55.9,54,131.6,128.8,65.9,63.3,32.7,29.8,80.6,77.2,51,52,11.4,10.7,25.6,26.6,12.9,13.4,3.5,3.1,3.5,2.2,55.2,49.4,3.5,2.6
0.3510,0.2831,2254.1,12.06,6.17,1105.9,1785.3,2656.7,3936.7,0.785,0.719,3.5,3,65.9,62.7,47.7,44.7,56,54,131.6,128.8,65.9,63.3,32.7,29.8,80.7,77.3,51,52,11.4,10.7,25.6,26.6,12.9,13.4,3.5,3.1,3.5,2.2,55.3,49.4,3.5,2.6
0.3540,0.2872,2270.5,12.08,6.17,1105.9,1785.8,2656.7,3936.7,0.783,0.715,3.5,3,65.9,62.7,47.7,44.7,56,54,131.6,128.8,65.9,63.3,32.7,29.8,80.7,77.3,51,52,11.4,10.7,25.6,26.6,12.9,13.4,3.5,3.1,3.5,2.2,55.3,49.4,3.5,2.6
0.3570,0.2913,2287.4,12.1,6.17,1105.9,1786.2,2656.7,3936.7,0.781,0.712,3.5,3,65.9,62.7,47.7,44.7,56,54,131.6,128.8,65.9,63.3,32.7,29.8,80.7,77.3,51,52,11.4,10.7,25.6,26.6,12.9,13.4,3.5,3.1,3.5,2.2,55.3,49.4,3.5,2.6
0.3590,0.2941,2304,12.12,6.17,1105.9,1786.6,2656.7,3936.7,0.78,0.708,3.5,3,65.9,62.7,47.7,44.7,56,54.1,131.6,128.8,65.9,63.3,32.7,29.8,80.8,77.4,51.1,52,11.4,10.7,25.6,26.6,12.9,13.4,3.5,3.1,3.5,2.2,55.3,49.4,3.5,2.6
0.3620,0.2983,2320.6,12.14,6.17,1105.9,1787,2656.7,3936.7,0.778,0.704,3.5,3,65.9,62.7,47.7,44.7,56,54.1,131.6,128.8,65.9,63.3,32.7,29.8,80.8,77.4,51.1,52,11.4,10.7,25.6,26.6,12.9,13.5,3.5,3.1,3.5,2.2,55.3,49.5,3.5,2.6
0.3640,0.3010,2337.3,12.17,6.17,1105.9,1787.5,2656.7,3936.7,0.776,0.7,3.5,3,65.9,62.7,47.7,44.7,56.1,54.1,131.6,128.8,65.9,63.3,32.7,29.8,80.8,77.4,51.1,52.1,11.4,10.7,25.6,26.6,12.9,13.5,3.5,3.1,3.5,2.2,55.4,49.5,3.5,2.6
0.3670,0.3052,2354.1,12.17,6.17,1105.9,1787.9,2656.7,3936.7,0.774,0.696,3.5,3,65.9,62.7,47.7,44.7,56.1,54.2,131.6,128.8,65.9,63.3,32.7,29.8,80.9,77.5,51.1,52.1,11.4,10.7,25.6,26.6,12.9,13.5,3.5,3.1,3.5,2.2,55.4,49.5,3.5,2.6
0.3700,0.3094,2370.9,12.19,6.17,1105.9,1788.3,2656.7,3936.7,0.772,0.692,3.5,3,65.9,62.7,47.7,44.7,56.1,54.2,131.6,128.8,65.9,63.3,32.7,29.8,80.9,77.5,51.1,52.1,11.4,10.7,25.6,26.6,12.9,13.5,3.5,3.1,3.5,2.2,55.4,49.5,3.5,2.6
0.3720,0.3122,2387.4,12.21,6.17,1105.9,1788.7,2656.7,3936.7,0.77,0.688,3.5,3,65.9,62.7,47.7,44.7,56.1,54.2,131.6,128.8,65.9,63.3,32.7,29.8,80.9,77.5,51.1,52.1,11.4,10.7,25.7,26.6,12.9,13.5,3.5,3.1,3.5,2.2,55.4,49.5,3.5,2.6
0.3750,0.3164,2404.1,12.23,6.17,1105.9,1789.2,2656.7,3936.7,0.768,0.685,3.5,3,65.9,62.7,47.7,44.7,56.2,54.2,131.6,128.8,65.9,63.3,32.7,29.8,81,77.6,51.2,52.1,11.4,10.7,25.7,26.7,12.9,13.5,3.5,3.1,3.5,2.2,55.5,49.6,3.5,2.6
0.3770,0.3192,2420.8,12.25,6.17,1105.9,1789.6,2656.7,3936.7,0.766,0.681,3.5,3,65.9,62.7,47.7,44.7,56.2,54.3,131.6,128.8,65.9,63.3,32.7,29.8,81,77.6,51.2,52.1,11.4,10.7,25.7,26.7,12.9,13.5,3.5,3.1,3.5,2.2,55.5,49.6,3.5,2.6
0.3800,0.3235,2437.5,12.28,6.17,1105.9,1790.1,2656.7,3936.7,0.764,0.677,3.5,3,65.9,62.7,47.7,44.7,56.2,54.3,131.6,128.8,65.9,63.3,32.7,29.8,81,77.7,51.2,52.2,11.4,10.7,25.7,26.7,12.9,13.5,3.5,3.1,3.5,2.2,55.5,49.6,3.5,2.6
0.3830,0.3277,2454.4,12.3,6.17,1105.9,1790.5,2656.7,3936.7,0.761,0.673,3.5,3,65.9,62.7,47.7,44.7,56.2,54.3,131.6,128.8,65.9,63.3,32.7,29.8,81.1,77.7,51.2,52.2,11.4,10.7,25.7,26.7,12.9,13.5,3.5,3.1,3.5,2.2,55.5,49.6,3.5,2.6
0.3850,0.3305,2470.8,12.32,6.17,1105.9,1790.9,2656.7,3936.7,0.759,0.669,3.5,3,65.9,62.7,47.7,44.7,56.3,54.4,131.6,128.8,65.9,63.3,32.7,29.8,81.1,77.7,51.2,52.2,11.4,10.7,25.7,26.7,12.9,13.5,3.5,3.1,3.5,2.2,55.6,49.6,3.5,2.6
